AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116267, Metallurgiya mühəndisliyi,Ə,213,306
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116283, Maşın mühəndisliyi,Ə,312,312
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116291, Maşın mühəndisliyi,Q,200, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116323, Dəmiryol nəqliyyatı və təsərrüfatı mühəndisliyi,Ə,244,325
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116331, Yerüstü nəqliyyat vasitələrinin mühəndisliyi,Ə,254,338
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116348, Yerüstü nəqliyyat vasitələrinin mühəndisliyi,Q,200,339
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116356, Nəqliyyatda daşınmaların və idarəetmənin təşkili mühəndisliyi,Ə,291,360
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116372, Cihazqayırma mühəndisliyi,Ə,214, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116389, Texnoloji maşın və avadanlıqlar mühəndisliyi,Ə,210,352
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116397, Elektrik mühəndisliyi,Ə,236,375
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116412, Elektrik mühəndisliyi,Q,200,392
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116429," Elektronika, telekommunikasiya və radiotexnika mühəndisliyi",Ə,250,402
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116437," Elektronika, telekommunikasiya və radiotexnika mühəndisliyi",Q,250, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116461, Proseslərin avtomatlaşdırılması mühəndisliyi,Ə,248,517
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116478, Proseslərin avtomatlaşdırılması mühəndisliyi,Q,200, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116494, Mexanika mühəndisliyi,Ə,230,445
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116518, Kompüter mühəndisliyi,Ə,277,538
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116526, Kompüter mühəndisliyi,Q,214, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116542, Poliqrafiya mühəndisliyi,Ə,223,317
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116559, Təkrar emal və bərpa texnologiyaları mühəndisliyi,Ə,202,329
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116567," Metrologiya, standartlaşdırma və sertifikasiya mühəndisliyi",Ə,241, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116583, Biotibbi texnologiya mühəndisliyi,Ə,241,414
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116591, Biotibbi texnologiya mühəndisliyi,Q,200, - 
